station,suburb,fuel_type,price
Speedway Cabramatta,CABRAMATTA WEST,U91,189.5
Speedway Cammeray,CAMMERAY,DL,238.9
Speedway Cammeray,CAMMERAY,P98,219.9
Speedway Cammeray,CAMMERAY,U91,192.9
Speedway Caringbah,Caringbah,E10,186.5
Speedway Caringbah,Caringbah,P98,210.5
Speedway Caringbah,Caringbah,U91,188.5
Speedway Carss Park,CARSS PARK,DL,229.5
Speedway Carss Park,CARSS PARK,E10,189.5
Speedway Carss Park,CARSS PARK,P98,213.5
Speedway Carss Park,CARSS PARK,U91,191.5
Speedway Casula,CASULA,DL,227.9
Speedway Casula,CASULA,E10,187.9
Speedway Casula,CASULA,P98,209.9
Speedway Casula,CASULA,U91,189.9
Speedway Court Road,FAIRFIELD,DL,219.5
Speedway Court Road,FAIRFIELD,E10,187.5
Speedway Court Road,FAIRFIELD,P98,199.5
Speedway Court Road,FAIRFIELD,U91,189.5
Speedway Earlwood,Earlwood,DL,227.8
Speedway Earlwood,Earlwood,E10,182.8
Speedway Earlwood,Earlwood,P95,202.8
Speedway Earlwood,Earlwood,P98,209.8
Speedway Earlwood,Earlwood,U91,182.8
Speedway Fairfield,Fairfield,DL,219.5
Speedway Fairfield,Fairfield,E10,177.5
Speedway Fairfield,Fairfield,P98,199.5
Speedway Fairfield,Fairfield,U91,179.5
Speedway Granville,Granville,DL,229.5
Speedway Granville,Granville,E10,187.5
Speedway Granville,Granville,P98,209.5
Speedway Granville,Granville,U91,189.5
Speedway Green Valley,Green Valley,DL,227.5
Speedway Green Valley,Green Valley,E10,187.5
Speedway Green Valley,Green Valley,P98,210.5
Speedway Green Valley,Green Valley,U91,189.5
Speedway GroseVale,GROSE VALE,DL,234.9
Speedway GroseVale,GROSE VALE,E10,187.9
Speedway GroseVale,GROSE VALE,P98,215.9
Speedway GroseVale,GROSE VALE,U91,189.9
Speedway Haberfield,Haberfield,DL,227.5
Speedway Haberfield,Haberfield,E10,187.5
Speedway Haberfield,Haberfield,P98,213.5
Speedway Haberfield,Haberfield,U91,189.5
Speedway Horsley Drive,SMITHFIELD,DL,229.5
Speedway Horsley Drive,SMITHFIELD,E10,187.5
Speedway Horsley Drive,SMITHFIELD,P98,209.5
Speedway Horsley Drive,SMITHFIELD,U91,189.5
Speedway Ingleburn,Ingleburn,DL,232.5
Speedway Ingleburn,Ingleburn,E10,189.5
Speedway Ingleburn,Ingleburn,P98,213.5
Speedway Ingleburn,Ingleburn,U91,191.5
Speedway Kent Road,NORTH RYDE,DL,231.5
Speedway Kent Road,NORTH RYDE,E10,187.5
Speedway Kent Road,NORTH RYDE,P98,213.5
Speedway Kent Road,NORTH RYDE,U91,189.5
Speedway Kings Langley,Kings Langley,DL,235.9
Speedway Kings Langley,Kings Langley,E10,189.9
Speedway Kings Langley,Kings Langley,P95,205.9
Speedway Kings Langley,Kings Langley,P98,214.9
Speedway Kings Langley,Kings Langley,U91,191.9
Speedway Liverpool,LIVERPOOL,DL,219.9
Speedway Liverpool,LIVERPOOL,E10,183.9
Speedway Liverpool,LIVERPOOL,P98,207.9
Speedway Liverpool,LIVERPOOL,U91,185.9
Speedway Meadows,Mount Pritchard,DL,227.5
Speedway Meadows,Mount Pritchard,E10,187.5
Speedway Meadows,Mount Pritchard,P98,209.5
Speedway Meadows,Mount Pritchard,U91,189.5
Speedway Miranda,Miranda,E10,186.9
Speedway Miranda,Miranda,P98,212.9
Speedway Miranda,Miranda,U91,188.9
Speedway Mt Pritchard,MOUNT PRITCHARD,DL,227.5
Speedway Mt Pritchard,MOUNT PRITCHARD,E10,187.5
Speedway Mt Pritchard,MOUNT PRITCHARD,P95,203.5
Speedway Mt Pritchard,MOUNT PRITCHARD,P98,209.5
Speedway Mt Pritchard,MOUNT PRITCHARD,U91,189.5
Speedway North St Marys,North St Marys,DL,229.5
Speedway North St Marys,North St Marys,E10,187.5
Speedway North St Marys,North St Marys,P98,209.5
Speedway North St Marys,North St Marys,U91,189.5
Speedway Park Road,REGENTS PARK,DL,229.5
Speedway Park Road,REGENTS PARK,E10,187.5
Speedway Park Road,REGENTS PARK,P98,209.5
Speedway Park Road,REGENTS PARK,U91,189.5
Speedway Regents Park,Regents Park,DL,227.9
Speedway Regents Park,Regents Park,E10,187.5
Speedway Regents Park,Regents Park,P98,209.5
Speedway Regents Park,Regents Park,U91,189.5
Speedway Rockdale,Rockdale,DL,229.9
Speedway Rockdale,Rockdale,E10,189.9
Speedway Rockdale,Rockdale,P98,213.9
Speedway Rockdale,Rockdale,U91,191.9
Speedway Roselands,Roselands,DL,224.7
Speedway Roselands,Roselands,E10,183.7
Speedway Roselands,Roselands,P98,210.7
Speedway Roselands,Roselands,U91,185.7
Speedway Roseville,ROSEVILLE,E10,184.5
Speedway Roseville,ROSEVILLE,P98,210.5
Speedway Roseville,ROSEVILLE,U91,186.5
Speedway Smithfield,SMITHFIELD,DL,217.5
Speedway Smithfield,SMITHFIELD,E10,187.5
Speedway Smithfield,SMITHFIELD,P98,209.5
Speedway Smithfield,SMITHFIELD,U91,189.5
Speedway South Granville,SOUTH GRANVILLE,DL,228.5
Speedway South Granville,SOUTH GRANVILLE,E10,187.5
Speedway South Granville,SOUTH GRANVILLE,P98,210.5
Speedway South Granville,SOUTH GRANVILLE,U91,189.5
Speedway Sunnyholt,Blacktown,DL,236.9
Speedway Sunnyholt,Blacktown,E10,186.9
Speedway Sunnyholt,Blacktown,P98,215.9
Speedway Sunnyholt,Blacktown,U91,188.9
Speedway Villawood,Villawood,DL,219.9
Speedway Villawood,Villawood,E10,189.9
Speedway Villawood,Villawood,P98,213.9
Speedway Villawood,Villawood,U91,191.9
Speedway Warabrook,Warabrook,DL,235.5
Speedway Warabrook,Warabrook,E10,189.5
Speedway Warabrook,Warabrook,P98,211.5
Speedway Warabrook,Warabrook,U91,191.5
Speedway Wenty,WENTWORTHVILLE,DL,229.5
Speedway Wenty,WENTWORTHVILLE,E10,187.5
Speedway Wenty,WENTWORTHVILLE,P98,209.5
Speedway Wenty,WENTWORTHVILLE,U91,189.5
Speedway West Ryde,West Ryde,DL,235.7
Speedway West Ryde,West Ryde,E10,189.7
Speedway West Ryde,West Ryde,P98,213.7
Speedway West Ryde,West Ryde,U91,191.7
Speedway Westmead,Westmead,DL,229.5
Speedway Westmead,Westmead,E10,187.5
Speedway Westmead,Westmead,P98,209.5
Speedway Westmead,Westmead,U91,189.5
Speedway William Street,GRANVILLE,DL,229.5
Speedway William Street,GRANVILLE,E10,187.5
Speedway William Street,GRANVILLE,P98,209.5
Speedway William Street,GRANVILLE,U91,189.5
Speedway Woodpark,WOODPARK,DL,229.9
Speedway Woodpark,WOODPARK,E10,183.9
Speedway Woodpark,WOODPARK,P98,215.9
Speedway Woodpark,WOODPARK,U91,185.9
Starlite Power Petroleum,WYEE,DL,232.5
Starlite Power Petroleum,WYEE,P95,203.5
Starlite Power Petroleum,WYEE,P98,213.5
Starlite Power Petroleum,WYEE,U91,193.5
Stewarts Garage,DELEGATE,DL,196.8
Stewarts Garage,DELEGATE,P98,229.5
Stewarts Garage,DELEGATE,U91,192.8
Stuarts Point Cafe & Takeaway,STUARTS POINT,DL,246.9
Stuarts Point Cafe & Takeaway,STUARTS POINT,P95,214.9
Stuarts Point Cafe & Takeaway,STUARTS POINT,U91,204.9
Summers Oxley Vale Takeaway & Superette,OXLEY VALE,DL,226
Summers Oxley Vale Takeaway & Superette,OXLEY VALE,U91,199
Sunraysia Petroleum Pooncarie,POONCARIE,DL,234.9
Sunraysia Petroleum Pooncarie,POONCARIE,P98,213.9
Sunraysia Petroleum Pooncarie,POONCARIE,U91,193.9
Sunset Petroleum,WINDANG,DL,227.9
Sunset Petroleum,WINDANG,E10,184.9
Sunset Petroleum,WINDANG,P98,209.9
Supreme Petroleum Guildford,GUILDFORD,E10,187.5
Supreme Petroleum Guildford,GUILDFORD,P95,199.5
Supreme Petroleum Guildford,GUILDFORD,P98,209.5
Supreme Petroleum Guildford,GUILDFORD,U91,189.5
Supreme Petroleum Wingham,WINGHAM,E10,185.9
Supreme Petroleum Wingham,WINGHAM,P98,212.9
Supreme Petroleum Wingham,WINGHAM,U91,187.9
Sussex Inlet Service Station,SUSSEX INLET,DL,236.9
Sussex Inlet Service Station,SUSSEX INLET,E10,193.9
Sussex Inlet Service Station,SUSSEX INLET,P98,222.9
Sussex Inlet Service Station,SUSSEX INLET,U91,196.9
TANILBA BAY SERVO,TANILBA BAY,DL,229.5
TANILBA BAY SERVO,TANILBA BAY,E10,189.5
TANILBA BAY SERVO,TANILBA BAY,P98,212.5
TANILBA BAY SERVO,TANILBA BAY,U91,191.5
TASCO Albury North St,Albury,DL,237.9
TASCO Albury North St,Albury,P98,217.9
TASCO Albury North St,Albury,U91,194.9
TASCO Balranald Market St,Balranald,DL,242.9
TASCO Balranald Market St,Balranald,P98,223.9
TASCO Balranald Market St,Balranald,U91,200.9
TASCO Broken Hill Kanandah Rd,Broken Hill,DL,241.9
TASCO Corowa Cemetery Rd,Corowa,DL,239.9
TASCO Hay Sturt Hwy,HAY SOUTH,DL,238.9
TASCO Hay Sturt Hwy,HAY SOUTH,P95,213.9
TASCO Hay Sturt Hwy,HAY SOUTH,P98,219.9
TASCO Hay Sturt Hwy,HAY SOUTH,U91,196.9
TASCO Leeton Pine Ave,Leeton,DL,239.9
TASCO Leeton Pine Ave,Leeton,P98,218.9
TASCO Leeton Pine Ave,Leeton,U91,195.9
TASCO Leeton Vance Rd,LEETON,DL,239.9
TASCO Narrandera,GILLENBAH,DL,236.9
TASCO Narrandera,GILLENBAH,P95,214.9
TASCO Narrandera,GILLENBAH,P98,220.9
TASCO Narrandera,GILLENBAH,U91,197.9
TASCO Tarcutta Hume Hwy,TARCUTTA,DL,239.9
TASCO Tarcutta Hume Hwy,TARCUTTA,P98,220.9
TASCO Tarcutta Hume Hwy,TARCUTTA,U91,197.9
TASCO Trentham Cliffs,TRENTHAM CLIFFS,DL,229.9
TASCO Trentham Cliffs,TRENTHAM CLIFFS,P95,209.9
TASCO Trentham Cliffs,TRENTHAM CLIFFS,P98,215.9
TASCO Trentham Cliffs,TRENTHAM CLIFFS,U91,192.9
TASCO Tumut Adelong Rd,Tumut,DL,239.9
TASCO Tumut Adelong Rd,Tumut,P98,222.9
TASCO Tumut Adelong Rd,Tumut,U91,199.9
TASCO Wagga Fernleigh Rd,Wagga Wagga,P98,218.9
TASCO Wagga Fernleigh Rd,Wagga Wagga,U91,195.9
TASCO Wagga Hammond Ave,Wagga Wagga,DL,237.9
TASCO Wagga Hammond Ave,Wagga Wagga,P98,218.9
TASCO Wagga Hammond Ave,Wagga Wagga,U91,195.9
TASCO Wentworth,WENTWORTH,DL,238.9
TASCO Wentworth,WENTWORTH,P98,220.9
TASCO Wentworth,WENTWORTH,U91,197.9
TELARAH FUELS,TELARAH,DL,229.9
TELARAH FUELS,TELARAH,P95,212.3
TELARAH FUELS,TELARAH,U91,189.9
TEMCO Petroleum,GREENACRE,DL,219.7
TEMCO Petroleum,GREENACRE,P98,204.7
TEMCO Petroleum,GREENACRE,U91,194.7
Tabourie Tuckerbox,LAKE TABOURIE,DL,233.9
Tabourie Tuckerbox,LAKE TABOURIE,E10,196.9
Tabourie Tuckerbox,LAKE TABOURIE,P98,221.9
Tabourie Tuckerbox,LAKE TABOURIE,U91,199.9
Tabulam Rural Agents,TABULAM,DL,242.5
Tabulam Rural Agents,TABULAM,U91,199.9
Tamarang Service Centre,Quirindi,P98,214.9
Tamarang Service Centre,Quirindi,U91,195.9
Tambar Springs General Store,TAMBAR SPRINGS,DL,221.9
Tambar Springs General Store,TAMBAR SPRINGS,U91,219.9
Tanwar Petroleum,Lewisham,DL,227.6
Tanwar Petroleum,Lewisham,E10,183.6
Tanwar Petroleum,Lewisham,P95,204.6
Tanwar Petroleum,Lewisham,P98,210.6
Tanwar Petroleum,Lewisham,U91,185.6
Tasco Berrigan Chanter street,BERRIGAN,DL,237.9
Tasco Berrigan Chanter street,BERRIGAN,P98,218.9
Tasco Berrigan Chanter street,BERRIGAN,U91,195.9
Tasco Bunnaloo,Bunnaloo,DL,239.9
Tasco Bunnaloo,Bunnaloo,U91,196.9
Tasco Deniliquin Ochtertyre St,DENILIQUIN,DL,236.9
Taylors Corner,MURWILLUMBAH,DL,231
Taylors Corner,MURWILLUMBAH,U91,191
Tea Tree Roadhouse,SOUTH PAMBULA,DL,245.9
Tea Tree Roadhouse,SOUTH PAMBULA,P98,229.9
Tea Tree Roadhouse,SOUTH PAMBULA,U91,202.9
The Channon General Store,THE CHANNON,DL,246.9
The Channon General Store,THE CHANNON,U91,204.9
The Gerogery Store,GEROGERY,DL,230
The Gerogery Store,GEROGERY,U91,202
The Little General Newrybar,NEWRYBAR,DL,255.5
The Little General Newrybar,NEWRYBAR,U91,216
The Major General Store,COOLABAH,DL,239.9
The Major General Store,COOLABAH,P95,206
The Major General Store,COOLABAH,U91,199
The Rock Roadhouse,NORTH ARM COVE,E10,198.5
The Rock Roadhouse,NORTH ARM COVE,P98,219.5
The Rock Roadhouse,NORTH ARM COVE,U91,199.5
The Servo Yamba,YAMBA,DL,231.9
The Servo Yamba,YAMBA,P95,216.9
The Servo Yamba,YAMBA,U91,196.9
The Wooli store,WOOLI,DL,259.9
The Wooli store,WOOLI,P95,229.9
The Wooli store,WOOLI,U91,209.9
Thirlmere Fuel & Snack,THIRLMERE,DL,234.8
Thirlmere Fuel & Snack,THIRLMERE,P95,209.6
Thirlmere Fuel & Snack,THIRLMERE,U91,193.7
Thora Store,THORA,DL,248.9
Thora Store,THORA,P95,231.9
Thora Store,THORA,U91,222.9
Thredbo Service Station,THREDBO,DL,277.9
Thredbo Service Station,THREDBO,P98,287.9
Thredbo Service Station,THREDBO,U91,287
Tibooburra Food & Fuel,TIBOOBURRA,DL,248.9
Tibooburra Food & Fuel,TIBOOBURRA,P95,224.9
Tinonee General Store,TINONEE,DL,241.5
Tinonee General Store,TINONEE,U91,195.5
Tito's Fuel Station Restaurant and Coffee House,BOURKE,DL,254.9
Tito's Fuel Station Restaurant and Coffee House,BOURKE,U91,208.9
Tom Thumb Service Station,Wollongong,P95,209.9
Tom Thumb Service Station,Wollongong,P98,219.9
Tom Thumb Service Station,Wollongong,U91,199.9
Toowoon Bay Service Station,TOOWOON BAY,DL,229.9
Toowoon Bay Service Station,TOOWOON BAY,P95,199.9
Tottenham Rural Trading Pty Ltd,TOTTENHAM,DL,253.9
Tottenham Rural Trading Pty Ltd,TOTTENHAM,P95,225.9
Townsend General Store,TOWNSEND,DL,239.9
Townsend General Store,TOWNSEND,P98,219.9
Townsend General Store,TOWNSEND,U91,199.9
Trangie Inland Petroleum,TRANGIE,DL,249.9
Trangie Inland Petroleum,TRANGIE,P95,220.9
Trangie Inland Petroleum,TRANGIE,U91,204.9
Transwest Fed Park,TAMINDA,DL,238.9
Transwest Fed Park,TAMINDA,E10,196.9
Transwest Fed Park,TAMINDA,P95,209.9
Transwest Fed Park,TAMINDA,U91,199.9
Transwest Fuels,KOOTINGAL,DL,239.9
Transwest Fuels,KOOTINGAL,P95,219.9
Transwest Fuels,KOOTINGAL,U91,209.9
Transwest Fuels,MANILLA,DL,239.9
Transwest Fuels,MANILLA,P95,219.9
Transwest Fuels,MANILLA,U91,209.9
Transwest Fuels,WALCHA,DL,239.9
Transwest Fuels,WALCHA,P95,221.9
Transwest Fuels,WALCHA,P98,229.9
Transwest Fuels,WALCHA,U91,209.9
Transwest Fuels - CBD,TAMWORTH,DL,239.9
Transwest Fuels - CBD,TAMWORTH,P95,219.9
Transwest Fuels - CBD,TAMWORTH,P98,229.9
Transwest Fuels - CBD,TAMWORTH,U91,209.9
Transwest Mungindi,MUNGINDI,DL,249.9
Transwest Mungindi,MUNGINDI,U91,209.9
Trundle Fuel,TRUNDLE,DL,245.9
Trundle Fuel,TRUNDLE,P95,229.9
Trundle Fuel,TRUNDLE,U91,211.9
Tucabia village store,TUCABIA,DL,249.9
Tucabia village store,TUCABIA,P98,219.9
Tucabia village store,TUCABIA,U91,199.9
Tumut Fuels,TUMUT,DL,240.9
U-Go Baulkham Hills (Unmanned),BAULKHAM HILLS,E10,188.9
U-Go Baulkham Hills (Unmanned),BAULKHAM HILLS,P95,205.9
U-Go Baulkham Hills (Unmanned),BAULKHAM HILLS,P98,214.9
U-Go Baulkham Hills (Unmanned),BAULKHAM HILLS,U91,190.9
U-Go Canley Heights (Un-manned),CANLEY HEIGHTS,E10,179.9
U-Go Canley Heights (Un-manned),CANLEY HEIGHTS,P95,199.9
U-Go Canley Heights (Un-manned),CANLEY HEIGHTS,P98,201.9
U-Go Carlingford Court (Self- serve),CARLINGFORD,P98,208.5
U-Go Carlingford Court (Self- serve),CARLINGFORD,U91,186.5
U-Go East Maitland (Un-manned),EAST MAITLAND,P95,206.9
U-Go East Maitland (Un-manned),EAST MAITLAND,U91,184.5
U-Go Lake Munmorah (self-serve),LAKE MUNMORAH,P95,215.4
U-Go Lake Munmorah (self-serve),LAKE MUNMORAH,P98,216.4
U-Go Lake Munmorah (self-serve),LAKE MUNMORAH,U91,191.5
U-Go Moorebank Bridges Rd (Self- Serve),MOOREBANK,E10,182.9
U-Go Moorebank Bridges Rd (Self- Serve),MOOREBANK,P95,199.9
U-Go Moorebank Bridges Rd (Self- Serve),MOOREBANK,P98,207.9
U-Go Moorebank Bridges Rd (Self- Serve),MOOREBANK,U91,184.9
U-Go Mount Colah,MOUNT COLAH,P95,207.4
U-Go Mount Colah,MOUNT COLAH,U91,185.9
U-Go Raymond Terrace (Unmanned),RAYMOND TERRACE,E10,185.9
U-Go Raymond Terrace (Unmanned),RAYMOND TERRACE,P95,199.9
U-Go Raymond Terrace (Unmanned),RAYMOND TERRACE,P98,209.9
U-Go Rozelle (Self - Serve),ROZELLE,E10,179.7
U-Go Rozelle (Self - Serve),ROZELLE,P95,199.9
U-Go Rozelle (Self - Serve),ROZELLE,P98,208.5
U-Go Rozelle (Self - Serve),ROZELLE,U91,182.7
U-Go Taren Point,TAREN POINT,P98,210.9
U-Go Taren Point,TAREN POINT,U91,188.5
U-Go Yamba (Self- serve),YAMBA,P98,203.5
U-Go Yamba (Self- serve),YAMBA,U91,185.9
Ulmarra Liberty Post Office,ULMARRA,DL,234.9
Ulmarra Liberty Post Office,ULMARRA,P98,216.9
Ulmarra Liberty Post Office,ULMARRA,U91,194.9
Ultra Boolaroo,Boolaroo,E10,187.9
Ultra Boolaroo,Boolaroo,P98,207.9
Ultra Boolaroo,Boolaroo,U91,194.9
Ultra Canowindra,CANOWINDRA,DL,231.9
Ultra Canowindra,CANOWINDRA,E10,191.9
Ultra Canowindra,CANOWINDRA,P98,215.9
Ultra Canowindra,CANOWINDRA,U91,193.9
Ultra Edgeworth,EDGEWORTH,E10,187.7
Ultra Edgeworth,EDGEWORTH,P98,209.7
Ultra Edgeworth,EDGEWORTH,U91,189.7
Ultra Gilgandra,GILGANDRA,DL,233.9
Ultra Gilgandra,GILGANDRA,E10,195.9
Ultra Gilgandra,GILGANDRA,P98,223.9
Ultra Gilgandra,GILGANDRA,U91,196.9
Ultra Harden,HARDEN,DL,222.9
Ultra Harden,HARDEN,E10,185.9
Ultra Harden,HARDEN,P98,207.9
Ultra Harden,HARDEN,U91,187.9
Ultra Kandos,KANDOS,DL,237.9
Ultra Kandos,KANDOS,P95,207.9
Ultra Kandos,KANDOS,P98,217.9
Ultra Kandos,KANDOS,U91,197.9
Ultra Manly,Manly,DL,237.9
Ultra Manly,Manly,E10,189.9
Ultra Manly,Manly,P98,215.9
Ultra Manly,Manly,U91,191.9
Ultra Mogo,MOGO,DL,229.9
Ultra Mogo,MOGO,E10,185.9
Ultra Mogo,MOGO,P98,213.9
Ultra Mogo,MOGO,U91,189.9
Ultra Oberon,OBERON,DL,227.9
Ultra Oberon,OBERON,E10,181.9
Ultra Oberon,OBERON,P95,203.9
Ultra Oberon,OBERON,P98,209.9
Ultra Oberon,OBERON,U91,183.9
Ultra Randwick,RANDWICK,DL,236.9
Ultra Randwick,RANDWICK,E10,189.9
Ultra Randwick,RANDWICK,P98,215.9
Ultra Randwick,RANDWICK,U91,191.9
Ultra St George's Basin,ST GEORGES BASIN,DL,237.9
Ultra St George's Basin,ST GEORGES BASIN,P95,209.9
Ultra St George's Basin,ST GEORGES BASIN,P98,218.9
Ultra St George's Basin,ST GEORGES BASIN,U91,193.9
Ultra Tuross Head,TUROSS HEAD,DL,229.9
Ultra Tuross Head,TUROSS HEAD,P95,205.9
Ultra Tuross Head,TUROSS HEAD,P98,213.9
Ultra Tuross Head,TUROSS HEAD,U91,189.9
Uncle Clarries,Ravenswood,DL,249.9
Uncle Clarries,Ravenswood,P95,218.9
Uncle Clarries,Ravenswood,P98,227.9
Uncle Clarries,Ravenswood,U91,208.9
Ungarie Pines Motel and Service Station,UNGARIE,DL,242.9
Ungarie Pines Motel and Service Station,UNGARIE,U91,202.9
United Amaroo,Amaroo,DL,242.9
United Amaroo,Amaroo,E10,201.9
United Amaroo,Amaroo,P98,227.9
United Amaroo,Amaroo,U91,203.9
United Bulahdelah,BULAHDELAH,DL,229.5
United Bulahdelah,BULAHDELAH,P98,207.5
United Bulahdelah,BULAHDELAH,U91,184.5
United Casula,CASULA,DL,219.9
United Casula,CASULA,P98,208.9
United Casula,CASULA,U91,185.9
United Glen Innes,Glen Innes,DL,221.5
United Glen Innes,Glen Innes,E10,179.5
United Glen Innes,Glen Innes,P95,195.5
United Glen Innes,Glen Innes,P98,204.5
United Glen Innes,Glen Innes,U91,181.5
United Kambah,Kambah,DL,242.9
United Kambah,Kambah,E10,201.9
United Kambah,Kambah,P95,219.9
United Kambah,Kambah,P98,227.9
United Kambah,Kambah,U91,203.9
United Mayfield South,MAYFIELD,DL,235.5
United Mayfield South,MAYFIELD,E10,189.5
United Mayfield South,MAYFIELD,P95,205.5
United Mayfield South,MAYFIELD,P98,214.5
United Mayfield South,MAYFIELD,U91,191.5
United New Berrima,NEW BERRIMA,DL,239.5
United New Berrima,NEW BERRIMA,P95,213.5
United New Berrima,NEW BERRIMA,P98,222.5
United New Berrima,NEW BERRIMA,U91,199.5
United Petroleum Budgewoi,Budgewoi,DL,237.9
United Petroleum Budgewoi,Budgewoi,E10,195.9
United Petroleum Budgewoi,Budgewoi,P98,220.9
United Petroleum Budgewoi,Budgewoi,U91,197.9
United Petroleum Casino,Casino,DL,243.9
United Petroleum Casino,Casino,E10,195.9
United Petroleum Casino,Casino,P98,220.9
United Petroleum Casino,Casino,U91,197.9
United Petroleum Coffs Central,Coffs Central,DL,241.5
United Petroleum Coffs Central,Coffs Central,E10,197.9
United Petroleum Coffs Central,Coffs Central,P98,222.9
United Petroleum Coffs Central,Coffs Central,U91,199.9
United Petroleum Coffs Harbour,Coffs Harbour,DL,241.5
United Petroleum Coffs Harbour,Coffs Harbour,E10,197.9
United Petroleum Coffs Harbour,Coffs Harbour,P98,222.9
United Petroleum Coffs Harbour,Coffs Harbour,U91,199.9
United Petroleum Cowra,Cowra,DL,235.5
United Petroleum Cowra,Cowra,E10,197.5
United Petroleum Cowra,Cowra,P95,213.5
United Petroleum Cowra,Cowra,P98,222.5
United Petroleum Cowra,Cowra,U91,199.5
United Petroleum Dee Why,Dee Why,DL,238.9
United Petroleum Dee Why,Dee Why,E10,183.9
United Petroleum Dee Why,Dee Why,P95,199.9
United Petroleum Dee Why,Dee Why,P98,208.9
United Petroleum Dee Why,Dee Why,U91,185.9
United Petroleum Dee Why Pittwater,DEE WHY,DL,238.9
United Petroleum Dee Why Pittwater,DEE WHY,E10,183.9
United Petroleum Dee Why Pittwater,DEE WHY,P98,208.9
United Petroleum Dee Why Pittwater,DEE WHY,U91,185.9
United Petroleum Dorrigo,Dorrigo,DL,241.5
United Petroleum Dorrigo,Dorrigo,E10,197.9
United Petroleum Dorrigo,Dorrigo,P95,213.9
United Petroleum Dorrigo,Dorrigo,P98,222.9
United Petroleum Dorrigo,Dorrigo,U91,199.9
United Petroleum Dubbo,Dubbo,DL,241.5
United Petroleum Dubbo,Dubbo,E10,195.5
United Petroleum Dubbo,Dubbo,P98,220.5
United Petroleum Dubbo,Dubbo,U91,197.5
United Petroleum East Blaxland,East Blaxland,DL,239.9
United Petroleum East Blaxland,East Blaxland,E10,194.9
United Petroleum East Blaxland,East Blaxland,P98,219.9
United Petroleum East Blaxland,East Blaxland,U91,196.9
United Petroleum East Maitland,East Maitland,DL,227.9
United Petroleum East Maitland,East Maitland,E10,182.5
United Petroleum East Maitland,East Maitland,P98,207.5
United Petroleum East Maitland,East Maitland,U91,184.5
United Petroleum Empire Bay,Empire Bay,DL,234.9
United Petroleum Empire Bay,Empire Bay,E10,189.9
United Petroleum Empire Bay,Empire Bay,P98,214.9
United Petroleum Empire Bay,Empire Bay,U91,191.9
United Petroleum Freemans Waterhole,Freemans Waterhole,DL,234.9
United Petroleum Freemans Waterhole,Freemans Waterhole,E10,189.9
United Petroleum Freemans Waterhole,Freemans Waterhole,P95,205.9
United Petroleum Freemans Waterhole,Freemans Waterhole,P98,214.9
United Petroleum Freemans Waterhole,Freemans Waterhole,U91,191.9
United Petroleum Grafton South,GRAFTON SOUTH,DL,236.7
United Petroleum Grafton South,GRAFTON SOUTH,E10,194.7
United Petroleum Grafton South,GRAFTON SOUTH,P98,219.7
United Petroleum Grafton South,GRAFTON SOUTH,U91,196.7
United Petroleum Junee,JUNEE,DL,229.9
United Petroleum Junee,JUNEE,E10,183.9
United Petroleum Junee,JUNEE,P95,199.9
United Petroleum Junee,JUNEE,P98,208.9
United Petroleum Junee,JUNEE,U91,185.9
United Petroleum Kemps Creek,Kemps Creek,DL,235.7
United Petroleum Kemps Creek,Kemps Creek,E10,189.7
United Petroleum Kemps Creek,Kemps Creek,P98,215.7
United Petroleum Kemps Creek,Kemps Creek,U91,191.7
United Petroleum Kempsey,Kempsey,DL,232.9
United Petroleum Kempsey,Kempsey,E10,187.9
United Petroleum Kempsey,Kempsey,P95,203.9
United Petroleum Kempsey,Kempsey,P98,212.9
United Petroleum Kempsey,Kempsey,U91,189.9
United Petroleum Leeton,Leeton,DL,239.9
United Petroleum Leeton,Leeton,E10,193.9
United Petroleum Leeton,Leeton,P95,209.9
