"Year","Cancer_code","Cancer_name","Sex_code","Sex_name","SA2_code","SA2_name","p025","p10","p50","p90","p975","Prob"
"2005-2014",12,"Stomach",1,"Males",11275,"Ettrema - Sassafras - Budawang",0.7,0.77,0.91,1.08,1.18,0.512
"2005-2014",12,"Stomach",1,"Males",11276,"Huskisson - Vincentia",0.73,0.82,1.04,1.31,1.47,0.16
"2005-2014",12,"Stomach",1,"Males",11277,"North Nowra - Bomaderry",0.64,0.71,0.87,1.07,1.19,0.602
"2005-2014",12,"Stomach",1,"Males",11278,"Nowra",0.67,0.75,0.93,1.14,1.27,0.37
"2005-2014",12,"Stomach",1,"Males",11279,"St Georges Basin - Erowal Bay",0.77,0.86,1.07,1.31,1.46,0.299
"2005-2014",12,"Stomach",1,"Males",11280,"Sussex Inlet - Berrara",0.69,0.78,0.98,1.22,1.36,0.112
"2005-2014",12,"Stomach",1,"Males",11281,"Tomerong - Wandandian - Woollamia",0.74,0.81,0.96,1.14,1.25,0.221
"2005-2014",12,"Stomach",1,"Males",11282,"Ulladulla",0.71,0.82,1.05,1.34,1.5,0.207
"2005-2014",12,"Stomach",1,"Males",11283,"Ulladulla Region",0.69,0.76,0.93,1.13,1.24,0.388
"2005-2014",12,"Stomach",1,"Males",11284,"Bowral",0.66,0.74,0.9,1.09,1.2,0.529
"2005-2014",12,"Stomach",1,"Males",11285,"Hill Top - Colo Vale",0.67,0.75,0.91,1.1,1.21,0.481
"2005-2014",12,"Stomach",1,"Males",11286,"Mittagong",0.71,0.78,0.95,1.14,1.25,0.288
"2005-2014",12,"Stomach",1,"Males",11287,"Moss Vale - Berrima",0.55,0.63,0.8,1,1.13,0.802
"2005-2014",12,"Stomach",1,"Males",11288,"Robertson - Fitzroy Falls",0.75,0.81,0.94,1.09,1.17,0.428
"2005-2014",12,"Stomach",1,"Males",11289,"Southern Highlands",0.67,0.74,0.87,1.02,1.11,0.735
"2005-2014",12,"Stomach",1,"Males",11290,"Baulkham Hills (East)",0.75,0.82,0.97,1.14,1.25,0.204
"2005-2014",12,"Stomach",1,"Males",11291,"Baulkham Hills (West) - Bella Vista",0.7,0.77,0.91,1.08,1.18,0.512
"2005-2014",12,"Stomach",1,"Males",11292,"Castle Hill",0.78,0.86,1.01,1.18,1.28,0.069
"2005-2014",12,"Stomach",1,"Males",11293,"Cherrybrook",0.66,0.72,0.85,0.99,1.07,0.832
"2005-2014",12,"Stomach",1,"Males",11294,"Glenhaven",0.69,0.77,0.93,1.12,1.25,0.378
"2005-2014",12,"Stomach",1,"Males",11295,"Kellyville",0.75,0.82,0.98,1.16,1.27,0.127
"2005-2014",12,"Stomach",1,"Males",11296,"West Pennant Hills",0.72,0.79,0.94,1.11,1.22,0.388
"2005-2014",12,"Stomach",1,"Males",11297,"Dural - Kenthurst - Wisemans Ferry",0.75,0.81,0.92,1.05,1.12,0.578
"2005-2014",12,"Stomach",1,"Males",11298,"Galston - Laughtondale",0.62,0.69,0.86,1.06,1.18,0.643
"2005-2014",12,"Stomach",1,"Males",11299,"Bilpin - Colo - St Albans",0.78,0.85,1.01,1.2,1.31,0.059
"2005-2014",12,"Stomach",1,"Males",11300,"Kurrajong Heights - Ebenezer",0.73,0.8,0.94,1.1,1.19,0.383
"2005-2014",12,"Stomach",1,"Males",11301,"Pitt Town - McGraths Hill",0.7,0.77,0.93,1.12,1.24,0.378
"2005-2014",12,"Stomach",1,"Males",11302,"Rouse Hill - Beaumont Hills",0.74,0.81,0.97,1.15,1.26,0.174
"2005-2014",12,"Stomach",1,"Males",11303,"Blacktown (East) - Kings Park",0.8,0.88,1.04,1.24,1.35,0.235
"2005-2014",12,"Stomach",1,"Males",11304,"Blacktown (North) - Marayong",0.83,0.91,1.08,1.28,1.4,0.433
"2005-2014",12,"Stomach",1,"Males",11305,"Blacktown (South)",0.87,0.95,1.13,1.34,1.47,0.637
"2005-2014",12,"Stomach",1,"Males",11306,"Doonside - Woodcroft",0.87,0.95,1.14,1.37,1.49,0.657
"2005-2014",12,"Stomach",1,"Males",11307,"Lalor Park - Kings Langley",0.74,0.82,0.96,1.13,1.24,0.226
"2005-2014",12,"Stomach",1,"Males",11308,"Seven Hills - Toongabbie",0.83,0.9,1.05,1.23,1.33,0.323
"2005-2014",12,"Stomach",1,"Males",11309,"Glenwood",0.74,0.82,0.98,1.17,1.28,0.14
"2005-2014",12,"Stomach",1,"Males",11310,"Parklea - Kellyville Ridge",0.74,0.83,1,1.21,1.33,0.003
"2005-2014",12,"Stomach",1,"Males",11311,"Quakers Hill - Acacia Gardens",0.79,0.87,1.03,1.23,1.34,0.204
"2005-2014",12,"Stomach",1,"Males",11312,"Riverstone - Marsden Park",0.87,0.94,1.07,1.22,1.31,0.466
"2005-2014",12,"Stomach",1,"Males",11313,"Bidwill - Hebersham - Emerton",1,1.12,1.35,1.65,1.85,0.953
"2005-2014",12,"Stomach",1,"Males",11314,"Glendenning Dean Park",0.87,0.95,1.14,1.37,1.52,0.666
"2005-2014",12,"Stomach",1,"Males",11315,"Hassall Grove - Plumpton",0.89,0.99,1.19,1.44,1.58,0.777
"2005-2014",12,"Stomach",1,"Males",11316,"Lethbridge Park - Tregear",0.98,1.08,1.29,1.55,1.71,0.933
"2005-2014",12,"Stomach",1,"Males",11317,"Mount Druitt - Whalan",0.97,1.07,1.28,1.53,1.66,0.918
"2005-2014",12,"Stomach",1,"Males",11318,"Prospect Reservoir",0.92,1,1.16,1.35,1.46,0.794
"2005-2014",12,"Stomach",1,"Males",11319,"Rooty Hill - Minchinbury",0.88,0.97,1.15,1.36,1.49,0.707
"2005-2014",12,"Stomach",1,"Males",11320,"Banksmeadow",0.76,0.88,1.14,1.49,1.71,0.491
"2005-2014",12,"Stomach",1,"Males",11321,"Botany",0.81,0.91,1.13,1.4,1.57,0.542
"2005-2014",12,"Stomach",1,"Males",11322,"Mascot - Eastlakes",0.95,1.03,1.21,1.41,1.54,0.874
"2005-2014",12,"Stomach",1,"Males",11323,"Pagewood - Hillsdale - Daceyville",0.84,0.93,1.12,1.33,1.47,0.565
"2005-2014",12,"Stomach",1,"Males",11325,"Sydney Airport",0.85,0.94,1.15,1.4,1.56,0.623
"2005-2014",12,"Stomach",1,"Males",11326,"Marrickville",0.91,0.99,1.16,1.35,1.48,0.777
"2005-2014",12,"Stomach",1,"Males",11327,"Petersham - Stanmore",0.79,0.88,1.07,1.29,1.43,0.338
"2005-2014",12,"Stomach",1,"Males",11328,"Sydenham - Tempe - St Peters",0.88,0.96,1.15,1.37,1.5,0.701
"2005-2014",12,"Stomach",1,"Males",11329,"Darlinghurst",0.75,0.85,1.05,1.3,1.45,0.24
"2005-2014",12,"Stomach",1,"Males",11330,"Erskineville - Alexandria",0.86,0.95,1.15,1.38,1.53,0.633
"2005-2014",12,"Stomach",1,"Males",11331,"Glebe - Forest Lodge",0.77,0.86,1.05,1.28,1.42,0.27
"2005-2014",12,"Stomach",1,"Males",11332,"Newtown - Camperdown - Darlington",0.84,0.92,1.07,1.25,1.35,0.434
"2005-2014",12,"Stomach",1,"Males",11333,"Potts Point - Woolloomooloo",0.79,0.88,1.07,1.29,1.43,0.324
"2005-2014",12,"Stomach",1,"Males",11334,"Pyrmont - Ultimo",0.67,0.75,0.93,1.14,1.27,0.348
"2005-2014",12,"Stomach",1,"Males",11335,"Redfern - Chippendale",0.86,0.94,1.1,1.28,1.39,0.548
"2005-2014",12,"Stomach",1,"Males",11336,"Surry Hills",0.79,0.88,1.08,1.32,1.47,0.392
"2005-2014",12,"Stomach",1,"Males",11337,"Sydney - Haymarket - The Rocks",0.75,0.83,1.01,1.22,1.35,0.058
"2005-2014",12,"Stomach",1,"Males",11338,"Waterloo - Beaconsfield",0.99,1.09,1.3,1.54,1.7,0.944
"2005-2014",12,"Stomach",1,"Males",11339,"Bondi - Tamarama - Bronte",0.66,0.74,0.91,1.11,1.23,0.455
"2005-2014",12,"Stomach",1,"Males",11340,"Bondi Beach - North Bondi",0.68,0.77,0.96,1.18,1.32,0.217
"2005-2014",12,"Stomach",1,"Males",11341,"Bondi Junction - Waverley",0.72,0.8,0.97,1.17,1.28,0.173
"2005-2014",12,"Stomach",1,"Males",11343,"Double Bay - Bellevue Hill",0.79,0.86,1,1.18,1.27,0.026
"2005-2014",12,"Stomach",1,"Males",11344,"Dover Heights",0.55,0.64,0.85,1.11,1.27,0.578
"2005-2014",12,"Stomach",1,"Males",11345,"Paddington - Moore Park",0.87,0.95,1.11,1.3,1.41,0.606
"2005-2014",12,"Stomach",1,"Males",11346,"Rose Bay - Vaucluse - Watsons Bay",0.6,0.68,0.87,1.1,1.23,0.548
"2005-2014",12,"Stomach",1,"Males",11347,"Woollahra",0.68,0.76,0.96,1.2,1.35,0.195
"2005-2014",12,"Stomach",1,"Males",11348,"Coogee - Clovelly",0.67,0.74,0.91,1.1,1.22,0.473
"2005-2014",12,"Stomach",1,"Males",11349,"Kensington - Kingsford",0.87,0.95,1.11,1.3,1.42,0.589
"2005-2014",12,"Stomach",1,"Males",11350,"Malabar - La Perouse - Chifley",0.89,0.99,1.21,1.48,1.64,0.778
"2005-2014",12,"Stomach",1,"Males",11351,"Maroubra",0.78,0.86,1.01,1.2,1.3,0.095
"2005-2014",12,"Stomach",1,"Males",11352,"Randwick",0.76,0.84,1.01,1.21,1.34,0.05
"2005-2014",12,"Stomach",1,"Males",11353,"Bankstown",0.91,0.99,1.15,1.34,1.45,0.769
"2005-2014",12,"Stomach",1,"Males",11354,"Bass Hill - Georges Hall",1.02,1.1,1.28,1.48,1.6,0.968
"2005-2014",12,"Stomach",1,"Males",11355,"Chullora",0.95,1.05,1.25,1.5,1.66,0.89
"2005-2014",12,"Stomach",1,"Males",11356,"Condell Park",0.96,1.06,1.25,1.47,1.62,0.906
"2005-2014",12,"Stomach",1,"Males",11357,"Greenacre - Mount Lewis",1.02,1.1,1.29,1.5,1.63,0.965
"2005-2014",12,"Stomach",1,"Males",11358,"Padstow",0.84,0.94,1.14,1.37,1.5,0.605
"2005-2014",12,"Stomach",1,"Males",11359,"Panania - Milperra - Picnic Point",0.88,0.97,1.15,1.35,1.47,0.703
"2005-2014",12,"Stomach",1,"Males",11360,"Revesby",0.83,0.92,1.12,1.35,1.48,0.547
"2005-2014",12,"Stomach",1,"Males",11361,"Yagoona - Birrong",0.89,0.97,1.14,1.34,1.45,0.723
"2005-2014",12,"Stomach",1,"Males",11362,"Belmore - Belfield",1.08,1.17,1.35,1.56,1.69,0.992
"2005-2014",12,"Stomach",1,"Males",11363,"Canterbury (South) - Campsie",0.93,1.02,1.21,1.45,1.58,0.842
"2005-2014",12,"Stomach",1,"Males",11364,"Kingsgrove (North) - Earlwood",0.97,1.04,1.19,1.35,1.45,0.906
"2005-2014",12,"Stomach",1,"Males",11365,"Lakemba - Wiley Park",0.98,1.08,1.3,1.55,1.7,0.929
"2005-2014",12,"Stomach",1,"Males",11366,"Punchbowl",0.93,1.02,1.2,1.41,1.54,0.846
"2005-2014",12,"Stomach",1,"Males",11367,"Roselands",0.93,1.02,1.2,1.42,1.54,0.84
"2005-2014",12,"Stomach",1,"Males",11368,"Hurstville",0.89,0.97,1.14,1.33,1.45,0.692
"2005-2014",12,"Stomach",1,"Males",11369,"Mortdale - Penshurst",0.93,1.02,1.21,1.44,1.58,0.832
"2005-2014",12,"Stomach",1,"Males",11370,"Narwee - Beverly Hills",0.9,0.98,1.15,1.34,1.45,0.743
"2005-2014",12,"Stomach",1,"Males",11371,"Oatley - Hurstville Grove",0.74,0.83,1.04,1.29,1.45,0.198
"2005-2014",12,"Stomach",1,"Males",11372,"Peakhurst - Lugarno",0.79,0.89,1.08,1.32,1.46,0.39
"2005-2014",12,"Stomach",1,"Males",11373,"Riverwood",0.88,0.98,1.17,1.4,1.55,0.729
"2005-2014",12,"Stomach",1,"Males",11374,"South Hurstville - Blakehurst",0.82,0.91,1.08,1.28,1.39,0.429
"2005-2014",12,"Stomach",1,"Males",11375,"Arncliffe - Bardwell Valley",0.87,0.95,1.11,1.28,1.38,0.604
"2005-2014",12,"Stomach",1,"Males",11376,"Bexley",0.93,1.02,1.2,1.4,1.52,0.847
"2005-2014",12,"Stomach",1,"Males",11377,"Kingsgrove (South) - Bardwell Park",0.83,0.91,1.08,1.29,1.41,0.451
"2005-2014",12,"Stomach",1,"Males",11378,"Kogarah",0.78,0.87,1.06,1.28,1.41,0.28
"2005-2014",12,"Stomach",1,"Males",11379,"Kogarah Bay - Carlton - Allawah",0.81,0.89,1.07,1.28,1.41,0.384
"2005-2014",12,"Stomach",1,"Males",11380,"Monterey - Brighton-le-Sands - Kyeemagh",0.88,0.98,1.17,1.4,1.55,0.735
"2005-2014",12,"Stomach",1,"Males",11381,"Rockdale - Banksia",0.87,0.97,1.18,1.43,1.58,0.712
"2005-2014",12,"Stomach",1,"Males",11382,"Sans Souci - Ramsgate",0.64,0.72,0.9,1.11,1.24,0.47
"2005-2014",12,"Stomach",1,"Males",11383,"Concord - Mortlake - Cabarita",1.18,1.3,1.55,1.84,2.01,0.997
"2005-2014",12,"Stomach",1,"Males",11384,"Concord West - North Strathfield",1.02,1.13,1.37,1.65,1.84,0.959
"2005-2014",12,"Stomach",1,"Males",11385,"Drummoyne - Rodd Point",0.99,1.13,1.45,1.83,2.05,0.946
"2005-2014",12,"Stomach",1,"Males",11386,"Five Dock - Abbotsford",0.98,1.08,1.28,1.52,1.66,0.935
"2005-2014",12,"Stomach",1,"Males",11387,"Balmain",0.75,0.89,1.2,1.62,1.87,0.572
"2005-2014",12,"Stomach",1,"Males",11388,"Leichhardt - Annandale",0.81,0.89,1.05,1.24,1.36,0.29
"2005-2014",12,"Stomach",1,"Males",11389,"Lilyfield - Rozelle",0.77,0.88,1.11,1.4,1.57,0.434
"2005-2014",12,"Stomach",1,"Males",11390,"Ashfield",0.92,1.01,1.18,1.38,1.5,0.813
"2005-2014",12,"Stomach",1,"Males",11391,"Burwood - Croydon",1.09,1.19,1.4,1.65,1.8,0.989
"2005-2014",12,"Stomach",1,"Males",11392,"Canterbury (North) - Ashbury",0.87,0.96,1.15,1.37,1.51,0.676
"2005-2014",12,"Stomach",1,"Males",11393,"Croydon Park - Enfield",1,1.1,1.28,1.5,1.63,0.948
"2005-2014",12,"Stomach",1,"Males",11394,"Dulwich Hill - Lewisham",0.86,0.95,1.11,1.31,1.41,0.609
"2005-2014",12,"Stomach",1,"Males",11395,"Haberfield - Summer Hill",0.84,0.93,1.11,1.33,1.46,0.538
"2005-2014",12,"Stomach",1,"Males",11396,"Homebush",0.99,1.09,1.32,1.59,1.76,0.939
"2005-2014",12,"Stomach",1,"Males",11397,"Strathfield",1.1,1.18,1.35,1.55,1.66,0.995
"2005-2014",12,"Stomach",1,"Males",11398,"Chatswood (East) - Artarmon",0.58,0.64,0.78,0.94,1.05,0.906
"2005-2014",12,"Stomach",1,"Males",11399,"Chatswood (West) - Lane Cove North",0.56,0.63,0.77,0.94,1.05,0.908
"2005-2014",12,"Stomach",1,"Males",11400,"Lane Cove - Greenwich",0.52,0.58,0.71,0.87,0.97,0.967
"2005-2014",12,"Stomach",1,"Males",11401,"St Leonards - Naremburn",0.5,0.56,0.69,0.84,0.94,0.981
"2005-2014",12,"Stomach",1,"Males",11402,"Willoughby - Castle Cove - Northbridge",0.58,0.65,0.79,0.97,1.07,0.865
"2005-2014",12,"Stomach",1,"Males",11403,"Asquith - Mount Colah",0.61,0.68,0.81,0.97,1.06,0.878
"2005-2014",12,"Stomach",1,"Males",11404,"Berowra - Brooklyn - Cowan",0.52,0.61,0.8,1.05,1.21,0.698
"2005-2014",12,"Stomach",1,"Males",11405,"Hornsby - Waitara",0.58,0.64,0.78,0.94,1.03,0.912
"2005-2014",12,"Stomach",1,"Males",11406,"Normanhurst - Thornleigh - Westleigh",0.64,0.71,0.85,1.01,1.11,0.759
"2005-2014",12,"Stomach",1,"Males",11407,"Gordon - Killara",0.56,0.62,0.74,0.87,0.95,0.983
"2005-2014",12,"Stomach",1,"Males",11408,"Lindfield - Roseville",0.61,0.66,0.78,0.91,1,0.954
"2005-2014",12,"Stomach",1,"Males",11409,"Pymble",0.58,0.65,0.79,0.96,1.07,0.878
"2005-2014",12,"Stomach",1,"Males",11410,"St Ives",0.56,0.62,0.74,0.88,0.97,0.968
"2005-2014",12,"Stomach",1,"Males",11411,"Turramurra",0.66,0.72,0.83,0.96,1.04,0.903
"2005-2014",12,"Stomach",1,"Males",11412,"Wahroonga - Warrawee",0.61,0.67,0.8,0.96,1.06,0.88
"2005-2014",12,"Stomach",1,"Males",11413,"Cremorne - Cammeray",0.45,0.51,0.64,0.78,0.87,0.996
"2005-2014",12,"Stomach",1,"Males",11414,"Crows Nest - Waverton",0.47,0.53,0.66,0.83,0.93,0.984
"2005-2014",12,"Stomach",1,"Males",11415,"Mosman",0.41,0.48,0.64,0.85,0.97,0.965
"2005-2014",12,"Stomach",1,"Males",11416,"Neutral Bay - Kirribilli",0.39,0.45,0.59,0.76,0.87,0.991
"2005-2014",12,"Stomach",1,"Males",11417,"North Sydney - Lavender Bay",0.38,0.44,0.6,0.82,0.95,0.973
"2005-2014",12,"Stomach",1,"Males",11418,"Balgowlah - Clontarf - Seaforth",0.57,0.65,0.81,1.01,1.13,0.776
"2005-2014",12,"Stomach",1,"Males",11419,"Manly - Fairlight",0.64,0.72,0.9,1.12,1.25,0.457
"2005-2014",12,"Stomach",1,"Males",11420,"Avalon - Palm Beach",0.45,0.54,0.77,1.07,1.26,0.697
"2005-2014",12,"Stomach",1,"Males",11421,"Bayview - Elanora Heights",0.4,0.46,0.61,0.81,0.93,0.976
"2005-2014",12,"Stomach",1,"Males",11422,"Newport - Bilgola",0.5,0.59,0.8,1.05,1.24,0.704
"2005-2014",12,"Stomach",1,"Males",11423,"Warriewood - Mona Vale",0.44,0.52,0.68,0.88,1,0.948
"2005-2014",12,"Stomach",1,"Males",11424,"Beacon Hill - Narraweena",0.6,0.67,0.82,0.99,1.1,0.819
"2005-2014",12,"Stomach",1,"Males",11425,"Cromer",0.56,0.62,0.77,0.93,1.04,0.912
"2005-2014",12,"Stomach",1,"Males",11426,"Dee Why - North Curl Curl",0.65,0.73,0.89,1.1,1.23,0.52
"2005-2014",12,"Stomach",1,"Males",11427,"Forestville - Killarney Heights",0.6,0.66,0.8,0.96,1.06,0.882
"2005-2014",12,"Stomach",1,"Males",11428,"Frenchs Forest - Belrose",0.58,0.63,0.74,0.87,0.94,0.986
"2005-2014",12,"Stomach",1,"Males",11429,"Freshwater - Brookvale",0.62,0.69,0.84,1.04,1.16,0.703
"2005-2014",12,"Stomach",1,"Males",11430,"Manly Vale - Allambie Heights",0.61,0.67,0.81,0.96,1.06,0.878
"2005-2014",12,"Stomach",1,"Males",11431,"Narrabeen - Collaroy",0.59,0.67,0.84,1.06,1.19,0.669
"2005-2014",12,"Stomach",1,"Males",11432,"Terrey Hills - Duffys Forest",0.54,0.61,0.74,0.9,1,0.949
"2005-2014",12,"Stomach",1,"Males",11433,"Camden - Ellis Lane",0.83,0.92,1.11,1.33,1.46,0.53
"2005-2014",12,"Stomach",1,"Males",11434,"Elderslie - Harrington Park",0.82,0.93,1.17,1.46,1.63,0.626
"2005-2014",12,"Stomach",1,"Males",11435,"Mount Annan - Currans Hill",0.94,1.02,1.21,1.43,1.56,0.853
"2005-2014",12,"Stomach",1,"Males",11436,"Bradbury - Wedderburn",0.82,0.92,1.12,1.36,1.51,0.529
"2005-2014",12,"Stomach",1,"Males",11437,"Campbelltown - Woodbine",0.87,0.96,1.15,1.37,1.5,0.69
"2005-2014",12,"Stomach",1,"Males",11438,"Claymore - Eagle Vale - Raby",0.88,0.98,1.17,1.4,1.55,0.74
"2005-2014",12,"Stomach",1,"Males",11440,"Ingleburn - Denham Court",0.96,1.04,1.21,1.41,1.53,0.896
"2005-2014",12,"Stomach",1,"Males",11441,"Leumeah - Minto Heights",0.87,0.96,1.15,1.38,1.52,0.677
"2005-2014",12,"Stomach",1,"Males",11442,"Macquarie Fields - Glenfield",0.88,0.98,1.21,1.48,1.64,0.752
"2005-2014",12,"Stomach",1,"Males",11443,"Minto - St Andrews",0.92,1.02,1.25,1.53,1.71,0.844
"2005-2014",12,"Stomach",1,"Males",11444,"Rosemeadow - Glen Alpine",0.86,0.95,1.16,1.4,1.56,0.671
"2005-2014",12,"Stomach",1,"Males",11445,"Bargo",0.73,0.82,1.01,1.25,1.39,0.057
"2005-2014",12,"Stomach",1,"Males",11446,"Douglas Park - Appin",0.82,0.9,1.05,1.22,1.32,0.285
"2005-2014",12,"Stomach",1,"Males",11447,"Picton - Tahmoor - Buxton",0.71,0.79,0.94,1.12,1.22,0.349
"2005-2014",12,"Stomach",1,"Males",11448,"The Oaks - Oakdale",0.79,0.87,1.03,1.21,1.32,0.165
"2005-2014",12,"Stomach",1,"Males",11449,"Blackheath - Megalong Valley",0.7,0.78,0.94,1.14,1.25,0.291
"2005-2014",12,"Stomach",1,"Males",11450,"Blaxland - Warrimoo - Lapstone",0.65,0.73,0.91,1.12,1.25,0.442
"2005-2014",12,"Stomach",1,"Males",11451,"Blue Mountains - North",0.74,0.81,0.95,1.12,1.23,0.302
"2005-2014",12,"Stomach",1,"Males",11452,"Katoomba - Leura",0.7,0.78,0.96,1.16,1.28,0.228
"2005-2014",12,"Stomach",1,"Males",11453,"Lawson - Hazelbrook - Linden",0.65,0.73,0.9,1.1,1.23,0.509
"2005-2014",12,"Stomach",1,"Males",11454,"Springwood - Winmalee",0.74,0.81,0.95,1.1,1.2,0.353
"2005-2014",12,"Stomach",1,"Males",11455,"Wentworth Falls",0.66,0.75,0.93,1.14,1.27,0.369
"2005-2014",12,"Stomach",1,"Males",11456,"Blue Mountains - South",0.79,0.84,0.96,1.09,1.17,0.336
"2005-2014",12,"Stomach",1,"Males",11457,"Cambridge Park",0.8,0.89,1.09,1.33,1.47,0.435
"2005-2014",12,"Stomach",1,"Males",11458,"Castlereagh - Cranebrook",0.87,0.94,1.09,1.27,1.38,0.544
"2005-2014",12,"Stomach",1,"Males",11459,"Emu Plains - Leonay",0.75,0.83,0.97,1.13,1.23,0.21
"2005-2014",12,"Stomach",1,"Males",11460,"Glenmore Park - Regentville",0.75,0.84,1.06,1.32,1.48,0.232
"2005-2014",12,"Stomach",1,"Males",11461,"Jamisontown - South Penrith",0.79,0.87,1.06,1.27,1.39,0.293
"2005-2014",12,"Stomach",1,"Males",11462,"Kingswood - Werrington",0.85,0.93,1.12,1.34,1.49,0.574
"2005-2014",12,"Stomach",1,"Males",11463,"Mulgoa - Luddenham - Orchard Hills",0.91,0.98,1.12,1.29,1.39,0.721
"2005-2014",12,"Stomach",1,"Males",11464,"Penrith",0.79,0.88,1.06,1.28,1.4,0.317
"2005-2014",12,"Stomach",1,"Males",11465,"Warragamba - Silverdale",0.77,0.86,1.06,1.29,1.45,0.284
"2005-2014",12,"Stomach",1,"Males",11466,"Richmond - Clarendon",0.71,0.8,1,1.25,1.41,0.008
"2005-2014",12,"Stomach",1,"Males",11467,"Windsor - Bligh Park",0.74,0.82,1,1.2,1.33,0.017
"2005-2014",12,"Stomach",1,"Males",11468,"Yarramundi - Londonderry",0.77,0.84,0.99,1.18,1.3,0.028
"2005-2014",12,"Stomach",1,"Males",11469,"Erskine Park",0.92,1.03,1.24,1.51,1.67,0.851
"2005-2014",12,"Stomach",1,"Males",11470,"St Clair",0.89,1,1.24,1.53,1.71,0.798
"2005-2014",12,"Stomach",1,"Males",11471,"St Marys - Colyton",0.95,1.03,1.18,1.35,1.45,0.868
"2005-2014",12,"Stomach",1,"Males",11472,"Auburn",1.03,1.12,1.31,1.53,1.65,0.968
"2005-2014",12,"Stomach",1,"Males",11473,"Homebush Bay - Silverwater",1.01,1.1,1.31,1.56,1.71,0.959
"2005-2014",12,"Stomach",1,"Males",11474,"Lidcombe - Regents Park",1.04,1.13,1.32,1.53,1.66,0.976
"2005-2014",12,"Stomach",1,"Males",11475,"Rookwood Cemetery",0.93,1.04,1.29,1.62,1.82,0.876
"2005-2014",12,"Stomach",1,"Males",11476,"Carlingford",0.69,0.75,0.87,1.02,1.09,0.749
"2005-2014",12,"Stomach",1,"Males",11477,"Ermington - Rydalmere",0.82,0.89,1.05,1.24,1.36,0.309
"2005-2014",12,"Stomach",1,"Males",11478,"Oatlands - Dundas Valley",0.67,0.75,0.91,1.1,1.21,0.477
"2005-2014",12,"Stomach",1,"Males",11479,"Chester Hill - Sefton",1.06,1.15,1.35,1.58,1.72,0.987
"2005-2014",12,"Stomach",1,"Males",11480,"Fairfield - East",0.94,1.02,1.2,1.4,1.52,0.856
"2005-2014",12,"Stomach",1,"Males",11481,"Granville - Clyde",0.89,0.98,1.17,1.4,1.53,0.755
"2005-2014",12,"Stomach",1,"Males",11482,"Greystanes - Pemulwuy",0.92,0.99,1.15,1.33,1.43,0.78
"2005-2014",12,"Stomach",1,"Males",11483,"Guildford - South Granville",0.95,1.04,1.23,1.45,1.57,0.884
"2005-2014",12,"Stomach",1,"Males",11484,"Guildford West - Merrylands West",0.94,1.02,1.19,1.4,1.52,0.85
"2005-2014",12,"Stomach",1,"Males",11485,"Merrylands - Holroyd",0.86,0.95,1.11,1.3,1.41,0.615
"2005-2014",12,"Stomach",1,"Males",11486,"Smithfield Industrial",0.89,0.99,1.21,1.49,1.65,0.774
"2005-2014",12,"Stomach",1,"Males",11487,"Yennora Industrial",0.86,0.96,1.2,1.5,1.7,0.716
"2005-2014",12,"Stomach",1,"Males",11488,"Girraween - Westmead",0.77,0.84,0.99,1.16,1.25,0.077
"2005-2014",12,"Stomach",1,"Males",11489,"North Parramatta",0.72,0.79,0.94,1.11,1.21,0.368
"2005-2014",12,"Stomach",1,"Males",11490,"North Rocks",0.77,0.85,1.03,1.25,1.39,0.171
"2005-2014",12,"Stomach",1,"Males",11491,"Northmead",0.73,0.8,0.94,1.1,1.2,0.4
"2005-2014",12,"Stomach",1,"Males",11492,"Parramatta - Rosehill",0.87,0.94,1.1,1.27,1.37,0.581
"2005-2014",12,"Stomach",1,"Males",11493,"Toongabbie - Constitution Hill",0.7,0.77,0.92,1.1,1.21,0.443
"2005-2014",12,"Stomach",1,"Males",11494,"Winston Hills",0.65,0.73,0.88,1.06,1.16,0.636
"2005-2014",12,"Stomach",1,"Males",11495,"Epping - North Epping",0.64,0.7,0.83,0.99,1.08,0.826
"2005-2014",12,"Stomach",1,"Males",11496,"Pennant Hills - Cheltenham",0.64,0.7,0.82,0.95,1.03,0.91
"2005-2014",12,"Stomach",1,"Males",11497,"Eastwood - Denistone",0.68,0.74,0.87,1.01,1.1,0.757
"2005-2014",12,"Stomach",1,"Males",11498,"Gladesville - Huntleys Point",0.6,0.68,0.86,1.09,1.22,0.578
"2005-2014",12,"Stomach",1,"Males",11499,"Hunters Hill - Woolwich",0.47,0.55,0.73,0.96,1.09,0.867
"2005-2014",12,"Stomach",1,"Males",11500,"Macquarie Park - Marsfield",0.63,0.69,0.8,0.93,1,0.948
"2005-2014",12,"Stomach",1,"Males",11501,"North Ryde - East Ryde",0.59,0.65,0.77,0.93,1.02,0.929
"2005-2014",12,"Stomach",1,"Males",11502,"Ryde - Putney",0.63,0.7,0.84,1,1.09,0.81
"2005-2014",12,"Stomach",1,"Males",11503,"West Ryde - Meadowbank",0.66,0.74,0.92,1.14,1.28,0.39
"2005-2014",12,"Stomach",1,"Males",11504,"Ashcroft - Busby - Miller",0.92,1.01,1.21,1.44,1.58,0.828
"2005-2014",12,"Stomach",1,"Males",11505,"Badgerys Creek - Greendale",0.95,1.03,1.2,1.39,1.5,0.872
"2005-2014",12,"Stomach",1,"Males",11506,"Cobbitty - Leppington",0.9,0.98,1.14,1.32,1.43,0.723
