longitude,latitude,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source
145,-37.8,2020,7,15,2020-07-15,14.7,25,5.1,25,31.6 m,0.7,26,1.3,26,1,26,1,26,1.4,26,1.1,25,1,26,1.1,25,1.3,26,2024-10-19,1025.4,25,9.1,42,0.2,25,60.4,26,100,26,10.1,4.2,26,25
145,-37.8,2020,7,16,2020-07-16,12,25,3.1,25,31.6 m,0.8,26,1,26,0.9,26,0.8,26,1.1,26,1.2,25,0.9,26,1.2,25,1.1,26,2024-10-19,1024.7,25,8.4,42,0,25,64.2,26,100,26,9,3.1,26,25
145,-37.8,2020,7,17,2020-07-17,12.2,25,2.6,25,31.6 m,0.7,26,0.8,26,0.8,26,0.9,26,1.2,26,1.4,25,0.8,26,1.4,25,1.1,26,2024-10-19,1024.9,25,7.4,42,0.1,25,62,26,100,26,8.8,3.3,26,25
145,-37.8,2020,7,18,2020-07-18,12.4,25,3,25,31.6 m,0.7,26,0.9,26,0.8,26,0.9,26,1.2,26,1.6,25,0.8,26,1.6,25,1.1,26,2024-10-19,1019.7,25,7.8,42,0.1,25,61.8,26,100,26,8.9,3.4,26,25
145,-37.8,2020,7,19,2020-07-19,15.2,25,8.6,25,31.6 m,0.3,26,1.6,26,1,26,1.6,26,2.5,26,2.1,25,1,26,2.1,25,1.8,26,2024-10-19,1012,25,7.8,42,0,25,49.2,26,76.1,26,8.5,7,26,25
145,-37.8,2020,7,20,2020-07-20,13.5,25,6.5,25,31.6 m,0.5,26,1.2,26,0.9,26,1.2,26,1.7,26,1.1,25,0.9,26,1.1,25,1.3,26,2024-10-19,1021.4,25,7.6,42,0.8,25,58.8,26,94.1,26,9.1,4.7,26,25
145,-37.8,2020,7,21,2020-07-21,12.5,25,6.5,25,31.6 m,0.8,26,0.9,26,0.8,26,0.8,26,1.1,26,0.7,25,0.8,26,0.7,25,1,26,2024-10-19,1030.5,25,7.3,42,0.5,25,71.8,26,100,26,10.4,2.7,26,25
145,-37.8,2020,7,22,2020-07-22,12.8,25,7.8,25,31.6 m,0.8,26,1,26,0.9,26,0.9,26,1.2,26,0.8,25,0.9,26,0.8,25,1,26,2024-10-19,1029.4,25,7.6,42,0,25,73.1,26,100,26,10.8,2.8,26,25
145,-37.8,2020,7,23,2020-07-23,11.5,25,7.8,25,31.6 m,0.7,26,1,26,0.9,26,0.9,26,1.2,26,0.8,25,0.9,26,0.8,25,0.9,26,2024-10-19,1028,25,7.6,42,2.1,25,75.2,26,96.5,26,10.2,2.6,26,25
145,-37.8,2020,7,24,2020-07-24,13.3,25,4.9,25,31.6 m,0.5,26,2,26,1.3,26,1.3,26,2,26,1.6,25,1.3,26,1.6,25,1.5,26,2024-10-19,1026.5,25,10.4,42,0,25,52.4,26,92.4,26,8,5.3,26,25
145,-37.8,2020,7,25,2020-07-25,12.4,25,3.3,25,31.6 m,0.6,26,1.5,26,1.1,26,1.2,26,1.7,26,0.7,25,1.1,26,0.7,25,1.3,26,2024-10-19,1026.3,25,9.3,42,0,25,55.6,26,100,26,8,4.4,26,25
145,-37.8,2020,7,26,2020-07-26,12.4,25,4.9,25,31.6 m,0.9,26,0.9,26,0.9,26,0.8,26,1,26,0.8,25,0.9,26,0.8,25,0.9,26,2024-10-19,1023.5,25,8.1,42,0,25,70.9,26,100,26,10.2,2.5,26,25
145,-37.8,2020,7,27,2020-07-27,13.4,25,7.2,25,31.6 m,1,26,1,26,1,26,0.8,26,0.9,26,1.2,25,1,26,1.2,25,0.9,26,2024-10-19,1018.6,25,7,42,0,25,76.2,26,100,26,11.7,2.2,26,25
145,-37.8,2020,7,28,2020-07-28,15.3,25,9.5,25,31.6 m,0.8,26,1.3,26,1,26,1.1,26,1.4,26,1.4,25,1,26,1.4,25,1.1,26,2024-10-19,1021.3,25,7.9,42,0.3,25,70.2,26,100,26,12.2,3.6,26,25
145,-37.8,2020,7,29,2020-07-29,16.2,25,7.5,25,31.6 m,0.9,26,1.4,26,1.2,26,1.1,26,1.5,26,1.2,25,1.2,26,1.2,25,1.3,26,2024-10-19,1019.3,25,9,42,0,25,64.1,26,100,26,11.8,4.2,26,25
145,-37.8,2020,7,30,2020-07-30,14.5,25,7,25,31.6 m,1.1,26,1.9,26,1.5,26,1.2,26,1.6,26,1.3,25,1.5,26,1.3,25,1.3,26,2024-10-19,1027.6,25,11.3,42,0,25,63.6,26,100,26,10.5,4.1,26,25
145,-37.8,2020,7,31,2020-07-31,16.4,25,2.1,25,31.6 m,0.6,26,2.3,26,1.5,26,1.6,26,2.3,26,2.4,25,1.5,26,2.4,25,1.9,26,2024-10-19,1029.1,25,11.3,42,0,25,44.5,26,100,26,8.3,6.5,26,25
145,-37.8,2020,8,1,2020-08-01,16.2,25,5.3,25,31.6 m,1,26,2,26,1.5,26,1.4,26,1.9,26,1.8,25,1.5,26,1.8,25,1.9,26,2024-10-19,1024.6,25,11,42,0,25,56,26,100,26,10.3,5.1,26,25
145,-37.8,2020,8,2,2020-08-02,17.9,25,8.1,25,31.6 m,0.5,26,2.9,26,1.7,26,1.8,26,2.6,26,2.5,25,1.7,26,2.5,25,2.4,26,2024-10-19,1024.1,25,11.7,42,0,25,49.3,26,93.6,26,10.1,7.4,26,25
145,-37.8,2020,8,3,2020-08-03,15.8,25,6.7,25,31.6 m,0.6,26,2.2,26,1.4,26,1.5,26,2.1,26,1.6,25,1.4,26,1.6,25,1.9,26,2024-10-19,1017.8,25,10.5,42,0,25,55.2,26,100,26,9.9,5.6,26,25
145,-37.8,2020,8,4,2020-08-04,10.2,25,4.7,25,31.6 m,0.4,26,1.9,26,1.2,26,1.4,26,2.1,26,1.8,25,1.2,26,1.8,25,1.7,26,2024-10-19,1012.6,25,9.6,42,0.9,25,52.3,26,76.1,26,6.5,4.8,26,25
145,-37.8,2020,8,5,2020-08-05,11,25,3.6,25,31.6 m,0.9,26,1.5,26,1.2,26,1.1,26,1.5,26,1.1,25,1.2,26,1.1,25,1.4,26,2024-10-19,1016.6,25,9.9,42,6,25,63.3,26,100,26,8.3,3.3,26,25
145,-37.8,2020,8,6,2020-08-06,12.6,25,4.6,25,31.6 m,0.8,26,1.5,26,1.2,26,1.2,26,1.5,26,1.6,25,1.2,26,1.6,25,1.5,26,2024-10-19,1021.5,25,9.4,42,0.9,25,62.4,26,100,26,9.1,3.7,26,25
145,-37.8,2020,8,7,2020-08-07,12.1,25,2.4,25,31.6 m,0.7,26,1.2,26,1,26,1.1,26,1.5,26,1,25,0.9,26,1,25,1.4,26,2024-10-19,1020.1,25,5.6,42,0,25,57.4,26,100,26,8.1,3.9,26,25
145,-37.8,2020,8,8,2020-08-08,15.3,25,4.8,25,31.6 m,0.9,26,0.9,26,0.9,26,0.8,26,0.9,26,1.1,25,0.8,26,1.1,25,1.2,26,2024-10-19,1016.5,25,8,42,4.4,25,70.2,26,100,26,12.2,2.5,26,25
145,-37.8,2020,8,9,2020-08-09,15.3,25,8.4,25,31.6 m,1.1,26,1.8,26,1.4,26,1.3,26,1.7,26,1.7,25,1.4,26,1.7,25,1.6,26,2024-10-19,1019.7,25,10.2,42,0,25,65.6,26,100,26,11.4,4.1,26,25
145,-37.8,2020,8,10,2020-08-10,15.5,25,4.3,25,31.6 m,1.6,26,1.9,26,1.8,26,1.4,26,1.8,26,1.9,25,1.8,26,1.9,25,1.8,26,2024-10-19,1023.4,25,12.6,42,1.9,25,58,26,100,26,10.2,4.5,26,25
145,-37.8,2020,8,11,2020-08-11,15.6,25,3.7,25,31.6 m,0.8,26,2,26,1.4,26,1.5,26,2,26,3,25,1.4,26,3,25,1.9,26,2024-10-19,1018.7,25,10.2,42,0,25,52.5,26,100,26,9.3,5.3,26,25
145,-37.8,2020,8,12,2020-08-12,15.4,25,8.8,25,31.6 m,1.1,26,1.6,26,1.4,26,1.3,26,1.6,26,1.6,25,1.4,26,1.6,25,1.5,26,2024-10-19,1011,25,9.5,42,0.9,25,68.6,26,100,26,12,3.7,26,25
145,-37.8,2020,8,13,2020-08-13,17.9,25,11,25,31.6 m,1.4,26,2.2,26,1.8,26,1.6,26,2,26,1.2,25,1.8,26,1.2,25,1.8,26,2024-10-19,1011.7,25,11.2,42,0.8,25,65.9,26,100,26,13.5,4.9,26,25
145,-37.8,2020,8,14,2020-08-14,17.8,25,10.4,25,31.6 m,0.7,26,2,26,1.4,26,1.4,26,1.9,26,1.3,25,1.3,26,1.3,25,1.7,26,2024-10-19,1012.8,25,6.8,42,1,25,62.8,26,100,26,12.8,5.3,26,25
145,-37.8,2020,8,15,2020-08-15,15.3,25,6.5,25,31.6 m,1.8,26,1.8,26,1.8,26,1.2,26,1.4,26,2,25,1.8,26,2,25,1.4,26,2024-10-19,1013.5,25,12.8,42,2.1,25,69.6,26,100,26,12.1,3,26,25
145,-37.8,2020,8,16,2020-08-16,15,25,10.1,25,31.6 m,1.4,26,1.4,26,1.4,26,1.2,26,1.4,26,1.8,25,1.4,26,1.8,25,1.2,26,2024-10-19,1013.5,25,9.4,42,0.3,25,76.3,26,100,26,13,2.7,26,25
145,-37.8,2020,8,17,2020-08-17,16.2,25,8.6,25,31.6 m,0.9,26,2.4,26,1.6,26,1.7,26,2.2,26,2.5,25,1.6,26,2.5,25,1.9,26,2024-10-19,1011.7,25,10.8,42,0,25,59.2,26,97.6,26,10.9,5.4,26,25
145,-37.8,2020,8,18,2020-08-18,16.7,25,9.7,25,31.6 m,0.9,26,2.7,26,1.8,26,1.8,26,2.4,26,2.2,25,1.8,26,2.2,25,1.9,26,2024-10-19,1001.1,25,11.5,42,0.2,25,59.5,26,94,26,11.3,5.7,26,25
145,-37.8,2020,8,19,2020-08-19,12.4,25,9.1,25,31.6 m,0.6,26,1.7,26,1.2,26,1.4,26,1.8,26,1.5,25,1.1,26,1.5,25,1.4,26,2024-10-19,990.4,25,7.4,42,1.5,25,68.8,26,85.7,26,9.9,3.7,26,25
145,-37.8,2020,8,20,2020-08-20,15.4,25,8.9,25,31.6 m,0.5,26,2.3,26,1.4,26,1.8,26,2.5,26,3,25,1.4,26,3,25,1.9,26,2024-10-19,1001.8,25,9.3,42,3.8,25,54.9,26,84.2,26,9.6,6.1,26,25
145,-37.8,2020,8,21,2020-08-21,13.8,25,7.6,25,31.6 m,0.4,26,3.4,26,1.9,26,2.2,26,3.1,26,2.4,25,1.9,26,2.4,25,2.3,26,2024-10-19,1001.6,25,13,42,1.1,25,45,26,68.1,26,7.1,7.1,26,25
145,-37.8,2020,8,22,2020-08-22,11.1,25,5.4,25,31.6 m,0.6,26,1,26,0.8,26,1.2,26,1.6,26,2.2,25,0.8,26,2.2,25,1.2,26,2024-10-19,1001.4,25,4.4,42,3.2,25,63.6,26,93.7,26,8.4,3.6,26,25
145,-37.8,2020,8,23,2020-08-23,11.4,25,6.3,25,31.6 m,1.4,26,1.4,26,1.4,26,1,26,1.1,26,1.8,25,1.3,26,1.8,25,1,26,2024-10-19,1011.9,25,9,42,18.6,25,78.7,26,100,26,10.6,1.8,26,25
145,-37.8,2020,8,24,2020-08-24,12.3,25,5.5,25,31.6 m,1.2,26,1.9,26,1.5,26,1.4,26,1.8,26,1.3,25,1.5,26,1.3,25,1.5,26,2024-10-19,1022.1,25,10.7,42,10.5,25,64.4,26,100,26,9.2,3.6,26,25
145,-37.8,2020,8,25,2020-08-25,13.1,25,2.8,25,31.6 m,1.2,26,1.5,26,1.3,26,1.3,26,1.6,26,1.4,25,1.3,26,1.4,25,1.5,26,2024-10-19,1029.9,25,9.4,42,0,25,59.7,26,100,26,9,3.7,26,25
145,-37.8,2020,8,26,2020-08-26,14.7,25,5.3,25,31.6 m,1.6,26,2.3,26,2,26,1.7,26,2.1,26,2.7,25,2,26,2.7,25,1.8,26,2024-10-19,1031.1,25,13.3,42,0,25,58.6,26,100,26,9.8,4.5,26,25
145,-37.8,2020,8,27,2020-08-27,20.2,25,8.6,25,31.6 m,0.3,26,4.3,26,2.3,26,2.9,26,4.2,26,3.3,25,2.3,26,3.3,25,3.3,26,2024-10-19,1022.3,25,13.8,42,0,25,34.2,26,72.5,26,8.1,11.6,26,25
145,-37.8,2020,8,28,2020-08-28,17.2,25,6.7,25,31.6 m,1.2,26,3.5,26,2.4,26,2.2,26,3,26,2.6,25,2.4,26,2.6,25,2.4,26,2024-10-19,1027.7,25,14.7,42,1.2,25,47.9,26,95.8,26,9.4,7.2,26,25
145,-37.8,2020,8,29,2020-08-29,19,25,7.8,25,31.6 m,1,26,4.2,26,2.6,26,2.6,26,3.6,26,3.1,25,2.6,26,3.1,25,2.8,26,2024-10-19,1027.9,25,15.6,42,0,25,42.8,26,88.9,26,9.4,9,26,25
145,-37.8,2020,8,30,2020-08-30,19.9,25,12,25,31.6 m,0.2,26,3.4,26,1.8,26,2.8,26,4,26,4.2,25,1.8,26,4.2,25,3.1,26,2024-10-19,1018,25,10.1,42,0,25,39.2,26,64.9,26,9.1,11.4,26,25
145,-37.8,2020,8,31,2020-08-31,12.7,25,6.1,25,31.6 m,1.6,26,2.5,26,2.1,26,1.7,26,2.2,26,2,25,2.1,26,2,25,1.7,26,2024-10-19,1024.5,25,13.7,42,0.9,25,62,26,96.7,26,9.1,4.1,26,25
145,-37.8,2020,9,1,2020-09-01,15.6,25,5.1,25,31.6 m,1.5,26,3.5,26,2.5,26,2.2,26,2.9,26,3.7,25,2.5,26,3.7,25,2.6,26,2024-10-19,1023.3,25,16,42,6.4,25,48,26,96.8,26,8.5,6.4,26,25
145,-37.8,2020,9,2,2020-09-02,21.6,25,8.7,25,31.6 m,0.2,26,4,26,2.1,26,3.1,26,4.6,26,2.8,25,2.1,26,2.8,25,3.9,26,2024-10-19,1010.9,25,12,42,0,25,30.2,26,69.4,26,7.8,13.3,26,25
145,-37.8,2020,9,3,2020-09-03,19.8,25,12.1,25,31.6 m,0.3,26,4.5,26,2.4,26,2.9,26,4.1,26,4.5,25,2.4,26,4.5,25,3.4,26,2024-10-19,1009.6,25,13.5,42,0,25,40.7,26,66.6,26,9.4,11.1,26,25
145,-37.8,2020,9,4,2020-09-04,17.1,25,7.8,25,31.6 m,0.8,26,3.7,26,2.3,26,2.4,26,3.3,26,2.9,25,2.3,26,2.9,25,2.7,26,2024-10-19,1017.7,25,13.7,42,0,25,46.7,26,86,26,9.1,7.7,26,25
145,-37.8,2020,9,5,2020-09-05,16.6,25,8.9,25,31.6 m,1.4,26,3.1,26,2.2,26,2.1,26,2.7,26,2.4,25,2.2,26,2.4,25,2.3,26,2024-10-19,1018.8,25,13.3,42,0.4,25,57.2,26,94.8,26,10.8,5.9,26,25
145,-37.8,2020,9,6,2020-09-06,19,25,5.3,25,31.6 m,1.9,26,3.8,26,2.9,26,2.6,26,3.4,26,4.2,25,2.9,26,4.2,25,3.1,26,2024-10-19,1025.6,25,17,42,0.1,25,44.6,26,100,26,9.8,7.9,26,25
145,-37.8,2020,9,7,2020-09-07,22.8,25,9,25,31.6 m,0.4,26,5.9,26,3.1,26,3.5,26,5.1,26,6.8,25,3.1,26,6.8,25,4.5,26,2024-10-19,1025.2,25,17.1,42,0,25,29.9,26,72.3,26,8.3,14.1,26,25
145,-37.8,2020,9,8,2020-09-08,20,25,16.3,25,31.6 m,0.4,26,2.6,26,1.5,26,2.2,26,3.1,26,1.2,25,1.5,26,1.2,25,2.3,26,2024-10-19,1020.7,25,5.4,42,0,25,57.8,26,72.9,26,13.5,8.6,26,25
145,-37.8,2020,9,9,2020-09-09,15.5,25,7.2,25,31.6 m,1.8,26,3.3,26,2.5,26,2.2,26,2.8,26,3.3,25,2.5,26,3.3,25,2.4,26,2024-10-19,1030.5,25,15.4,42,0.7,25,55.1,26,95.6,26,9.7,5.7,26,25
145,-37.8,2020,9,10,2020-09-10,21.3,25,4.4,25,31.6 m,1.9,26,3.8,26,2.9,26,2.8,26,3.7,26,3.3,25,2.9,26,3.3,25,3.5,26,2024-10-19,1028.2,25,16.7,42,0,25,40.7,26,100,26,10.3,9.2,26,25
145,-37.8,2020,9,11,2020-09-11,19.8,25,9.8,25,31.6 m,0.4,26,4.6,26,2.5,26,3,26,4.2,26,3.4,25,2.6,26,3.4,25,3.4,26,2024-10-19,1027.5,25,14.1,42,0.3,25,39,26,74.3,26,9,10.7,26,25
145,-37.8,2020,9,12,2020-09-12,15.8,25,12.9,25,31.6 m,0.5,26,1.6,26,1,26,1.5,26,2.1,26,1,25,1,26,1,25,1.4,26,2024-10-19,1025.6,25,3.9,42,1.4,25,67.4,26,81.4,26,12.1,5,26,25
145,-37.8,2020,9,13,2020-09-13,17.3,25,11.7,25,31.6 m,2.6,26,3.6,26,3.1,26,2.4,26,2.9,26,2.9,25,3.1,26,2.9,25,2.4,26,2024-10-19,1022.5,25,16.8,42,10.3,25,64.9,26,93.2,26,12.8,5.3,26,25
145,-37.8,2020,9,14,2020-09-14,16.8,25,9.9,25,31.6 m,2.1,26,3.9,26,3,26,2.5,26,3.2,26,3.2,25,3,26,3.2,25,2.6,26,2024-10-19,1028.2,25,16.9,42,0,25,56.5,26,88.6,26,10.8,6.3,26,25
145,-37.8,2020,9,15,2020-09-15,16.5,25,6.8,25,31.6 m,2.5,26,3.7,26,3.1,26,2.5,26,3.1,26,3.6,25,3.2,26,3.6,25,2.7,26,2024-10-19,1030.3,25,18.3,42,0,25,53.3,26,100,26,10,6.1,26,25
145,-37.8,2020,9,16,2020-09-16,22.4,25,5.8,25,31.6 m,1.5,26,4.8,26,3.1,26,3.3,26,4.5,26,3,25,3.2,26,3,25,4,26,2024-10-19,1020.4,25,17.5,42,0,25,35.5,26,100,26,9.6,11.4,26,25
145,-37.8,2020,9,17,2020-09-17,15.7,25,11.5,25,31.6 m,2.1,26,2.1,26,2.1,26,1.4,26,1.6,26,1.7,25,2.1,26,1.7,25,1.3,26,2024-10-19,1025.1,25,9.2,42,0.6,25,79.1,26,100,26,14.1,2.6,26,25
145,-37.8,2020,9,18,2020-09-18,19.2,25,8.4,25,31.6 m,1.8,26,2.8,26,2.3,26,2.2,26,2.7,26,1.4,25,2.3,26,1.4,25,2.4,26,2024-10-19,1028.4,25,12.4,42,0,25,56.2,26,100,26,12.5,6.3,26,25
145,-37.8,2020,9,19,2020-09-19,26.1,25,11.2,25,31.6 m,2.9,26,4.1,26,3.5,26,3.1,26,4,26,5.5,25,3.5,26,5.5,25,3.7,26,2024-10-19,1020,25,16.6,42,0.2,25,49.4,26,100,26,16.7,10.3,26,25
145,-37.8,2020,9,20,2020-09-20,22.1,25,16.8,25,31.6 m,2.4,26,5,26,3.7,26,3.3,26,4.1,26,5.9,25,3.7,26,5.9,25,3.2,26,2024-10-19,1007.2,25,17.3,42,1.2,25,57.9,26,80.5,26,15.4,9.1,26,25
145,-37.8,2020,9,21,2020-09-21,19.4,25,16.1,25,31.6 m,1.3,26,4.1,26,2.7,26,2.7,26,3.5,26,5.4,25,2.7,26,5.4,25,2.5,26,2024-10-19,1004.9,25,12.7,42,0,25,61.7,26,76,26,13.9,7.5,26,25
145,-37.8,2020,9,22,2020-09-22,18.7,25,11.7,25,31.6 m,0.8,26,5.4,26,3.1,26,3.3,26,4.4,26,4.7,25,3.1,26,4.7,25,3.4,26,2024-10-19,1006,25,16.7,42,0,25,42.2,26,66.2,26,9.1,10.2,26,25
145,-37.8,2020,9,23,2020-09-23,15.6,25,9.9,25,31.6 m,1.1,26,3.8,26,2.5,26,2.5,26,3.3,26,3.1,25,2.5,26,3.1,25,2.4,26,2024-10-19,1012,25,13.9,42,0.2,25,54.2,26,78.8,26,9.6,6.6,26,25
145,-37.8,2020,9,24,2020-09-24,14.7,25,7.5,25,31.6 m,0.8,26,3.7,26,2.3,26,2.5,26,3.3,26,2.3,25,2.3,26,2.3,25,2.5,26,2024-10-19,1013.8,25,13.6,42,0.9,25,48.5,26,78.2,26,8.1,6.8,26,25
145,-37.8,2020,9,25,2020-09-25,12,25,6.8,25,31.6 m,1.4,26,2,26,1.7,26,1.5,26,1.8,26,2.7,25,1.7,26,2.7,25,1.4,26,2024-10-19,1001.9,25,8.7,42,3.3,25,68.5,26,97.2,26,9.6,3.3,26,25
145,-37.8,2020,9,26,2020-09-26,13.8,25,5.5,25,31.6 m,1.6,26,2.4,26,2,26,1.9,26,2.3,26,2.2,25,2,26,2.2,25,1.9,26,2024-10-19,1013.4,25,12,42,5.6,25,59.6,26,100,26,9.4,4.4,26,25
145,-37.8,2020,9,27,2020-09-27,13.7,25,7.4,25,31.6 m,2.6,26,4.5,26,3.5,26,2.8,26,3.5,26,2.9,25,3.6,26,2.9,25,2.8,26,2024-10-19,1025.5,25,20.6,42,2.8,25,52.3,26,79.7,26,8.2,5.9,26,25
145,-37.8,2020,9,28,2020-09-28,14.1,25,5.2,25,31.6 m,2.6,26,3.7,26,3.1,26,2.5,26,3.1,26,3.2,25,3.2,26,3.2,25,2.6,26,2024-10-19,1029.4,25,18.9,42,0.3,25,52.9,26,96.1,26,8.5,5.4,26,25
145,-37.8,2020,9,29,2020-09-29,20.8,25,2.7,25,31.6 m,2.7,26,3.9,26,3.3,26,3,26,3.9,26,4.5,25,3.4,26,4.5,25,3.5,26,2024-10-19,1024.1,25,18.8,42,0,25,40.7,26,100,26,10,8.5,26,25
145,-37.8,2020,9,30,2020-09-30,19.4,25,11.2,25,31.6 m,2,26,3.5,26,2.7,26,2.6,26,3.2,26,2.3,25,2.8,26,2.3,25,2.6,26,2024-10-19,1012,25,14,42,0.4,25,57.7,26,97.8,26,13,6.8,26,25
145,-37.8,2020,10,1,2020-10-01,19.3,25,8.3,25,31.6 m,2.6,26,5.3,26,4,26,3.5,26,4.4,26,5.6,25,4,26,5.6,25,3.9,26,2024-10-19,1017.1,25,21.3,42,3.4,25,42.9,26,87.7,26,9.6,9.2,26,25
145,-37.8,2020,10,2,2020-10-02,25.8,25,11.9,25,31.6 m,1.3,26,7.8,26,4.6,26,4.8,26,6.5,26,5.4,25,4.6,26,5.4,25,5.7,26,2024-10-19,1019.1,25,22,42,0,25,28,26,66.8,26,9.3,17.7,26,25
145,-37.8,2020,10,3,2020-10-03,29.1,25,17.5,25,31.6 m,0.2,26,8.6,26,4.4,26,5.1,26,7.1,26,9.3,25,4.4,26,9.3,25,6.4,26,2024-10-19,1018.2,25,19,42,0,25,27.8,26,56,26,11.2,22.8,26,25
145,-37.8,2020,10,4,2020-10-04,29.4,25,13.1,25,31.6 m,0.2,26,4.1,26,2.2,26,3.7,26,5.4,26,5.8,25,2.2,26,5.8,25,5.1,26,2024-10-19,1012.8,25,8.2,42,0,25,31,26,84.3,26,12.7,19.6,26,25
145,-37.8,2020,10,5,2020-10-05,12.5,25,8.9,25,31.6 m,1.4,26,1.4,26,1.4,26,1.2,26,1.5,26,2.3,25,1.4,26,2.3,25,1.2,26,2024-10-19,1018.4,25,6.6,42,9.9,25,78,26,99.2,26,11.3,2.4,26,25
145,-37.8,2020,10,6,2020-10-06,12.5,25,8.5,25,31.6 m,0.4,26,2,26,1.2,26,1.9,26,2.6,26,1.9,25,1.2,26,1.9,25,1.7,26,2024-10-19,1024.6,25,6.2,42,3.9,25,55.9,26,73,26,8.1,5.5,26,25
145,-37.8,2020,10,7,2020-10-07,17.2,25,9.7,25,31.6 m,1.7,26,2,26,1.8,26,1.6,26,2,26,1.6,25,1.8,26,1.6,25,1.7,26,2024-10-19,1019.5,25,7.8,42,3.3,25,67.3,26,100,26,13.2,4.2,26,25
145,-37.8,2020,10,8,2020-10-08,16.8,25,10.9,25,31.6 m,2,26,2.6,26,2.3,26,1.9,26,2.3,26,3.8,25,2.3,26,3.8,25,1.8,26,2024-10-19,1003.1,25,9.8,42,5.7,25,68.5,26,100,26,13.1,4.3,26,25
145,-37.8,2020,10,9,2020-10-09,16.7,25,11.2,25,31.6 m,1.2,26,3.9,26,2.6,26,2.7,26,3.5,26,2.6,25,2.6,26,2.6,25,2.7,26,2024-10-19,1013.7,25,13.5,42,1,25,54.7,26,78.2,26,10.4,7,26,25
145,-37.8,2020,10,10,2020-10-10,19.9,25,10.1,25,31.6 m,2.2,26,5.1,26,3.6,26,3.4,26,4.4,26,3.7,25,3.7,26,3.7,25,3.7,26,2024-10-19,1020,25,18.7,42,0,25,45.6,26,85.8,26,10.6,9.3,26,25
145,-37.8,2020,10,11,2020-10-11,16.4,25,10.4,25,31.6 m,3.4,26,4.4,26,3.9,26,3,26,3.6,26,3.8,25,3.9,26,3.8,25,3,26,2024-10-19,1022.9,25,20.5,42,0.4,25,60.6,26,89.7,26,11.3,5.6,26,25
145,-37.8,2020,10,12,2020-10-12,24.7,25,5,25,31.6 m,2.6,26,5.2,26,3.9,26,3.9,26,5.2,26,5.2,25,4,26,5.2,25,4.7,26,2024-10-19,1023.1,25,20.1,42,0,25,34.4,26,100,26,10.7,12.3,26,25
145,-37.8,2020,10,13,2020-10-13,16.7,25,11,25,31.6 m,2.7,26,2.7,26,2.7,26,1.7,26,1.9,26,2.8,25,2.7,26,2.8,25,1.7,26,2024-10-19,1024.9,25,12,42,0.2,25,78.4,26,100,26,14.9,2.4,26,25
145,-37.8,2020,10,14,2020-10-14,23.6,25,11.2,25,31.6 m,3.4,26,5.7,26,4.6,26,4,26,5,26,5.6,25,4.6,26,5.6,25,4.4,26,2024-10-19,1024,25,21.8,42,0,25,45,26,98.5,26,13.1,11,26,25
145,-37.8,2020,10,15,2020-10-15,24.4,25,13.2,25,31.6 m,0.3,26,2.9,26,1.6,26,2.7,26,3.9,26,3,25,1.6,26,3,25,3.2,26,2024-10-19,1011.9,25,5.3,42,0,25,42.5,26,85.7,26,13,12.8,26,25
145,-37.8,2020,10,16,2020-10-16,18.4,25,8.9,25,31.6 m,1.5,26,5.3,26,3.4,26,3.5,26,4.6,26,3,25,3.4,26,3,25,3.7,26,2024-10-19,1019.3,25,18.1,42,1.5,25,40.2,26,74.6,26,8.5,9.7,26,25
145,-37.8,2020,10,17,2020-10-17,19.1,25,11.7,25,31.6 m,2.3,26,2.3,26,2.3,26,2,26,1.9,26,2.9,25,2.1,26,2.9,25,1.8,26,2024-10-19,1008.5,25,15.1,42,6.8,25,82.8,26,100,26,18.3,1.4,26,25
145,-37.8,2020,10,18,2020-10-18,15.3,25,10.6,25,31.6 m,1.9,26,4.8,26,3.3,26,3.2,26,4,26,2,25,3.4,26,2,25,3.1,26,2024-10-19,1016.6,25,18,42,0.5,25,51.8,26,70.5,26,9,7.1,26,25
145,-37.8,2020,10,19,2020-10-19,15.7,25,6.6,25,31.6 m,3.2,26,3.2,26,3.2,26,2.3,26,2.6,26,2.2,25,3.3,26,2.2,25,2.5,26,2024-10-19,1018.5,25,17.8,42,2.3,25,66.2,26,100,26,11.8,3.6,26,25
145,-37.8,2020,10,20,2020-10-20,17.2,25,6.1,25,31.6 m,4.1,26,4.3,26,4.2,26,3.1,26,3.7,26,3.7,25,4.3,26,3.7,25,3.4,26,2024-10-19,1019,25,22.7,42,0,25,54,26,100,26,10.6,5.8,26,25
145,-37.8,2020,10,21,2020-10-21,18.5,25,9.7,25,31.6 m,3.7,26,3.9,26,3.8,26,3,26,3.5,26,3.7,25,3.9,26,3.7,25,3,26,2024-10-19,1016.8,25,19.5,42,0,25,60.6,26,100,26,12.9,5.6,26,25
